locus_tag,gene_name,accession,old_locus_tag,start,end,strand,gene_product,COG,uniprot,operon
WA5_RS09215,WA5_RS09215,NC_020519.1,WA5_1775,1963135.0,1963428.0,-,hypothetical protein,No COG annotation,Q8NPG4,Op1154
WA5_RS09220,WA5_RS09220,NC_020519.1,WA5_1776,1963510.0,1964730.0,-,hypothetical protein,No COG annotation,,Op1155
WA5_RS09225,WA5_RS09225,NC_020519.1,WA5_1777,1964723.0,1965901.0,-,hypothetical protein,No COG annotation,Q8NPG2,Op1155
WA5_RS09230,WA5_RS09230,,,,,,,No COG annotation,,
WA5_RS09235,WA5_RS09235,NC_020519.1,WA5_1779,1966348.0,1966986.0,+,thermonuclease family protein,"Replication, recombination and repair",,Op1156
WA5_RS16150,WA5_RS16150,NC_020519.1,,1967285.0,1967428.0,-,hypothetical protein,No COG annotation,,Op1157
WA5_RS09240,WA5_RS09240,NC_020519.1,WA5_1780,1967603.0,1968169.0,+,hypothetical protein,No COG annotation,Q8NPF8,Op1158
WA5_RS09245,WA5_RS09245,NC_020519.1,WA5_1781,1968263.0,1969717.0,+,hypothetical protein,No COG annotation,Q8NPF7,Op1159
WA5_RS09250,WA5_RS09250,NC_020519.1,WA5_1782,1969744.0,1970205.0,+,hypothetical protein,No COG annotation,Q8NPF6,Op1159
WA5_RS09255,WA5_RS09255,NC_020519.1,WA5_1783,1970334.0,1971476.0,+,hypothetical protein,No COG annotation,,Op1160
WA5_RS09260,WA5_RS09260,NC_020519.1,WA5_1784,1971671.0,1973092.0,+,hypothetical protein,No COG annotation,Q8NPF4,Op1161
WA5_RS09265,WA5_RS09265,NC_020519.1,WA5_1785,1973146.0,1973739.0,+,hypothetical protein,No COG annotation,Q8NPF3,Op1162
WA5_RS09270,WA5_RS09270,NC_020519.1,WA5_1786,1973808.0,1974206.0,+,hypothetical protein,No COG annotation,Q8NPF2,Op1163
WA5_RS09275,WA5_RS09275,,,,,,,No COG annotation,,
WA5_RS09280,WA5_RS09280,NC_020519.1,WA5_1788,1975170.0,1975796.0,+,single-stranded DNA-binding protein,"Replication, recombination and repair",Q8NPF0,Op1165
WA5_RS09285,WA5_RS09285,NC_020519.1,WA5_1789,1975915.0,1976496.0,+,hypothetical protein,No COG annotation,Q8NPE9,Op1166
WA5_RS09290,WA5_RS09290,NC_020519.1,WA5_1790,1976521.0,1976985.0,+,hypothetical protein,No COG annotation,Q8NPE8,Op1166
WA5_RS09295,WA5_RS09295,NC_020519.1,WA5_1791,1977042.0,1977551.0,+,hypothetical protein,No COG annotation,Q8NPE7,Op1167
WA5_RS09300,WA5_RS09300,NC_020519.1,WA5_1792,1977771.0,1978331.0,+,hypothetical protein,No COG annotation,,Op1168
WA5_RS09305,WA5_RS09305,NC_020519.1,WA5_1793,1978451.0,1978723.0,+,hypothetical protein,No COG annotation,,Op1169
WA5_RS09310,WA5_RS09310,NC_020519.1,WA5_1794,1978737.0,1979219.0,+,hypothetical protein,No COG annotation,,Op1169
WA5_RS09315,WA5_RS09315,NC_020519.1,WA5_1795,1979238.0,1979810.0,+,hypothetical protein,No COG annotation,Q8NPE3,Op1169
WA5_RS09320,WA5_RS09320,NC_020519.1,WA5_1796,1979994.0,1980887.0,+,trypsin-like serine protease,No COG annotation,,Op1170
WA5_RS09325,WA5_RS09325,NC_020519.1,WA5_1797,1980964.0,1981659.0,+,hypothetical protein,No COG annotation,Q8NPE1,Op1171
WA5_RS09330,WA5_RS09330,NC_020519.1,WA5_1798,1981662.0,1982030.0,+,hypothetical protein,No COG annotation,Q8NPE0,Op1171
WA5_RS09335,WA5_RS09335,NC_020519.1,WA5_1799,1982175.0,1982819.0,+,hypothetical protein,No COG annotation,,Op1172
WA5_RS16155,WA5_RS16155,NC_020519.1,,1982864.0,1983022.0,-,hypothetical protein,No COG annotation,,Op1173
WA5_RS09340,WA5_RS09340,NC_020519.1,WA5_1800,1983185.0,1983550.0,+,hypothetical protein,No COG annotation,Q8NPD8,Op1174
WA5_RS09345,WA5_RS09345,NC_020519.1,WA5_1801,1983610.0,1983885.0,+,hypothetical protein,No COG annotation,Q8NPD7,Op1175
WA5_RS09350,WA5_RS09350,NC_020519.1,WA5_1802,1983917.0,1984183.0,+,hypothetical protein,No COG annotation,,Op1176
WA5_RS09355,WA5_RS09355,NC_020519.1,WA5_1803,1984216.0,1984452.0,+,hypothetical protein,No COG annotation,Q8NPD5,Op1176
WA5_RS09360,WA5_RS09360,NC_020519.1,WA5_1804,1984494.0,1984730.0,+,hypothetical protein,No COG annotation,,Op1177
WA5_RS09365,WA5_RS09365,NC_020519.1,WA5_1805,1985091.0,1985366.0,+,hypothetical protein,No COG annotation,Q8NPD3,Op1178
WA5_RS09370,WA5_RS09370,NC_020519.1,WA5_1806,1985438.0,1986457.0,-,tyrosine-type recombinase/integrase,"Replication, recombination and repair",,Op1179
WA5_RS16015,WA5_RS16015,NC_020519.1,,1987466.0,1988663.0,-,IS3 family transposase,"Replication, recombination and repair",,Op1180
WA5_RS09385,WA5_RS09385,NC_020519.1,WA5_1811,1988774.0,1989604.0,-,IS5-like element ISCgl6 family transposase,"Replication, recombination and repair",A0A0U4QC59,Op1181
WA5_RS09390,WA5_RS09390,NC_020519.1,WA5_1812,1989870.0,1990763.0,-,pentapeptide repeat-containing protein,Function unknown,Q8NPC6,Op1182
WA5_RS09395,WA5_RS09395,NC_020519.1,WA5_1813,1991185.0,1991598.0,-,MepB family protein,Function unknown,,Op1183
WA5_RS09400,WA5_RS09400,,,,,,,No COG annotation,,
WA5_RS15785,WA5_RS15785,NC_020519.1,WA5_1815,1992534.0,1994120.0,-,LGFP repeat-containing protein,Cell wall/membrane/envelope biogenesis,Q8NPC4,Op1184
WA5_RS09415,WA5_RS09415,NC_020519.1,WA5_1816,1994604.0,1995197.0,-,hypothetical protein,"Replication, recombination and repair",,Op1185
WA5_RS09420,WA5_RS09420,NC_020519.1,,1995779.0,1996072.0,-,anion permease,Inorganic ion transport and metabolism,,Op1186
WA5_RS09425,WA5_RS09425,NC_020519.1,WA5_1818,1996105.0,1996539.0,+,glycerate kinase,Carbohydrate transport and metabolism,,Op1187
WA5_RS09435,WA5_RS09435,NC_020519.1,WA5_1819,1996767.0,1997114.0,+,hypothetical protein,No COG annotation,Q8NPC0,Op1188
WA5_RS09440,WA5_RS09440,NC_020519.1,WA5_1820,1997167.0,1997505.0,+,hypothetical protein,No COG annotation,R0HWF2,Op1189
WA5_RS09445,WA5_RS09445,NC_020519.1,WA5_1821,1997544.0,1998242.0,+,pyrimidine reductase family protein,Coenzyme transport and metabolism,Q8NPB8,Op1189
WA5_RS09450,aftC,NC_020519.1,WA5_1822,1998288.0,1999544.0,+,arabinofuranan 3-O-arabinosyltransferase,Function unknown,,Op1190
WA5_RS09455,msrB,NC_020519.1,WA5_1823,1999541.0,1999951.0,+,peptide-methionine (R)-S-oxide reductase MsrB,"Post-translational modification, protein turnover, and chaperones",R0HW71,Op1190
WA5_RS09460,WA5_RS09460,NC_020519.1,WA5_1824,2000517.0,2001215.0,-,chlorite dismutase family protein,Function unknown,Q8NPB5,Op1191
WA5_RS09465,WA5_RS09465,NC_020519.1,WA5_1825,2001497.0,2002114.0,+,DUF3000 domain-containing protein,Function unknown,A0A1L6WFM0,Op1192
WA5_RS09470,WA5_RS09470,NC_020519.1,WA5_1826,2002125.0,2003336.0,+,ribonuclease D,"Translation, ribosomal structure and biogenesis",,Op1192
WA5_RS09475,dxs,NC_020519.1,WA5_1827,2003398.0,2005308.0,-,1-deoxy-D-xylulose-5-phosphate synthase,Coenzyme transport and metabolism,Q8NPB2,Op1193
WA5_RS09480,WA5_RS09480,NC_020519.1,WA5_1828,2005458.0,2006696.0,-,class I SAM-dependent RNA methyltransferase,"Translation, ribosomal structure and biogenesis",Q6M4B7,Op1194
WA5_RS09485,WA5_RS09485,NC_020519.1,WA5_1829,2006773.0,2007636.0,-,DUF3710 domain-containing protein,Function unknown,A0A0U4XW15,Op1195
WA5_RS09490,dut,NC_020519.1,WA5_1830,2007734.0,2008183.0,-,dUTP diphosphatase,Nucleotide transport and metabolism,A0A0S2T5Q5,Op1196
WA5_RS09495,WA5_RS09495,NC_020519.1,WA5_1831,2008249.0,2008800.0,+,DUF3093 domain-containing protein,Function unknown,A0A1Q6C050,Op1197
WA5_RS09500,WA5_RS09500,NC_020519.1,WA5_1832,2008872.0,2009081.0,-,hypothetical protein,Function unknown,A0A1B4WLY0,Op1198
WA5_RS09505,WA5_RS09505,NC_020519.1,WA5_1833,2009276.0,2009569.0,-,DUF4193 domain-containing protein,Function unknown,R0HW83,Op1199
WA5_RS09510,WA5_RS09510,NC_020519.1,WA5_1834,2009720.0,2010562.0,-,inositol monophosphatase,Carbohydrate transport and metabolism,,Op1200
WA5_RS09515,ppgK,NC_020519.1,WA5_1835,2010632.0,2011384.0,+,polyphosphate glucokinase,Carbohydrate transport and metabolism,,Op1201
WA5_RS09520,WA5_RS09520,NC_020519.1,WA5_1836,2011874.0,2013358.0,+,RNA polymerase sigma factor,Transcription,,Op1202
WA5_RS09525,WA5_RS09525,NC_020519.1,WA5_1837,2014158.0,2015495.0,-,DUF418 domain-containing protein,Function unknown,Q8NPA2,Op1203
WA5_RS09530,WA5_RS09530,,,,,,,No COG annotation,,
WA5_RS09535,WA5_RS09535,NC_020519.1,WA5_1839,2016253.0,2017965.0,-,DEAD/DEAH box helicase,"Replication, recombination and repair",A0A0S2T5E3,Op1205
WA5_RS09540,WA5_RS09540,NC_020519.1,WA5_1840,2017962.0,2018201.0,-,DUF3039 domain-containing protein,Function unknown,R0J9A2,Op1205
WA5_RS09545,WA5_RS09545,NC_020519.1,WA5_1841,2018259.0,2018756.0,+,DUF3099 domain-containing protein,Function unknown,A0A1C7F268,Op1206
WA5_RS09550,WA5_RS09550,NC_020519.1,WA5_1842,2018749.0,2020278.0,+,class I SAM-dependent methyltransferase,"Translation, ribosomal structure and biogenesis",A0A0U4YQH2,Op1206
WA5_RS09555,dtd,NC_020519.1,WA5_1843,2020292.0,2020726.0,+,D-aminoacyl-tRNA deacylase,"Translation, ribosomal structure and biogenesis",A0A1Q6BIJ8,Op1206
WA5_RS09560,WA5_RS09560,NC_020519.1,WA5_1844,2020853.0,2021848.0,+,sigma-70 family RNA polymerase sigma factor,Transcription,H7C695,Op1207
WA5_RS09565,WA5_RS09565,NC_020519.1,WA5_1845,2022265.0,2022951.0,+,MarR family transcriptional regulator,Transcription,A0A7I8ALI8,Op1208
WA5_RS09570,galE,NC_020519.1,WA5_1846,2022958.0,2023947.0,+,UDP-glucose 4-epimerase GalE,Cell wall/membrane/envelope biogenesis,Q45291,Op1208
WA5_RS09575,WA5_RS09575,NC_020519.1,WA5_1847,2023944.0,2025077.0,-,DUF4192 domain-containing protein,Function unknown,,Op1209
WA5_RS09580,WA5_RS09580,NC_020519.1,WA5_1848,2025422.0,2026381.0,+,PAC2 family protein,Function unknown,Q8NP93,Op1210
WA5_RS09585,WA5_RS09585,NC_020519.1,WA5_1849,2026505.0,2029045.0,+,DEAD/DEAH box helicase,"Replication, recombination and repair",,Op1211
WA5_RS09590,WA5_RS09590,NC_020519.1,WA5_1850,2029176.0,2030159.0,+,hydrogen peroxide-inducible genes activator,Transcription,Q8NP91,Op1212
WA5_RS09595,WA5_RS09595,,,,,,,No COG annotation,,
WA5_RS09600,hrpA,NC_020519.1,WA5_1852,2031477.0,2035385.0,+,ATP-dependent RNA helicase HrpA,"Replication, recombination and repair",Q8NP89,Op1214
WA5_RS09605,nrdR,NC_020519.1,WA5_1853,2035427.0,2035879.0,-,transcriptional regulator NrdR,Transcription,R0HWI6,Op1215
WA5_RS16520,WA5_RS16520,,,,,,,No COG annotation,,
WA5_RS09615,lexA,NC_020519.1,WA5_1855,2036748.0,2037509.0,+,transcriptional repressor LexA,Transcription,R0J9C2,Op1217
WA5_RS09620,WA5_RS09620,NC_020519.1,WA5_1856,2037814.0,2038593.0,+,DeoR/GlpR family DNA-binding transcription regulator,Transcription,Q8NP85,Op1218
WA5_RS09625,WA5_RS09625,NC_020519.1,WA5_1857,2038590.0,2039552.0,+,1-phosphofructokinase family hexose kinase,Carbohydrate transport and metabolism,Q8NP84,Op1218
WA5_RS09630,ptsP,NC_020519.1,WA5_1858,2039614.0,2041320.0,-,phosphoenolpyruvate--protein phosphotransferase,Carbohydrate transport and metabolism,Q8NP83,Op1219
WA5_RS09635,WA5_RS09635,NC_020519.1,WA5_1859,2041727.0,2042521.0,+,DeoR/GlpR family DNA-binding transcription regulator,Transcription,,Op1220
WA5_RS09640,WA5_RS09640,NC_020519.1,WA5_1860,2042518.0,2043510.0,+,1-phosphofructokinase family hexose kinase,Coenzyme transport and metabolism,Q8NP81,Op1220
WA5_RS09645,WA5_RS09645,NC_020519.1,WA5_1861,2043507.0,2045573.0,+,fructose-specific PTS transporter subunit EIIC,Carbohydrate transport and metabolism,,Op1220
WA5_RS09650,WA5_RS09650,NC_020519.1,WA5_1862,2045761.0,2046030.0,+,HPr family phosphocarrier protein,Carbohydrate transport and metabolism,R0HWC0,Op1221
WA5_RS09655,WA5_RS09655,NC_020519.1,WA5_1863,2046710.0,2047237.0,-,hypothetical protein,Transcription,,Op1222
WA5_RS09660,WA5_RS09660,NC_020519.1,WA5_1864,2047316.0,2048605.0,-,uracil-xanthine permease family protein,Nucleotide transport and metabolism,Q8NP77,Op1223
WA5_RS09665,hflX,NC_020519.1,WA5_1865,2048646.0,2050175.0,-,GTPase HflX,Function unknown,A0A1R4EZ61,Op1223
WA5_RS09670,WA5_RS09670,,,,,,,No COG annotation,,
WA5_RS09675,WA5_RS09675,,,,,,,No COG annotation,,
WA5_RS09680,dapF,NC_020519.1,WA5_1868,2051841.0,2052674.0,-,diaminopimelate epimerase,Amino acid transport and metabolism,Q540H4,Op1226
WA5_RS09685,miaA,NC_020519.1,WA5_1869,2052680.0,2053585.0,-,tRNA (adenosine(37)-N6)-dimethylallyltransferase MiaA,"Translation, ribosomal structure and biogenesis",Q8NP72,Op1226
WA5_RS09690,WA5_RS09690,NC_020519.1,WA5_1870,2053605.0,2054225.0,-,hypothetical protein,Function unknown,,Op1226
WA5_RS09695,WA5_RS09695,NC_020519.1,WA5_1871,2054402.0,2055763.0,+,DUF349 domain-containing protein,"Cell cycle control, cell division, chromosome partitioning",A0A1Q3DR80,Op1227
WA5_RS09700,WA5_RS09700,NC_020519.1,WA5_1872,2055764.0,2056789.0,+,GNAT family N-acetyltransferase,"Translation, ribosomal structure and biogenesis",Q8NP69,Op1227
WA5_RS09705,WA5_RS09705,,,,,,,No COG annotation,,
WA5_RS09710,miaB,NC_020519.1,WA5_1874,2057851.0,2059431.0,-,tRNA (N6-isopentenyl adenosine(37)-C2)-methylthiotransferase MiaB,"Translation, ribosomal structure and biogenesis",,Op1229
WA5_RS09715,gluA,NC_020519.1,WA5_1875,2059773.0,2060501.0,+,glutamate ABC transporter ATP-binding protein GluA,Amino acid transport and metabolism,,Op1230
WA5_RS09720,gluB,NC_020519.1,WA5_1876,2060619.0,2061506.0,+,glutamate ABC transporter substrate-binding protein GluB,Amino acid transport and metabolism,P48242,Op1231
WA5_RS09725,gluC,NC_020519.1,WA5_1877,2061628.0,2062314.0,+,glutamate ABC transporter permease GluC,Inorganic ion transport and metabolism,A0A7I8APE0,Op1232
WA5_RS09730,WA5_RS09730,NC_020519.1,WA5_1878,2062440.0,2063261.0,+,amino acid ABC transporter permease,Inorganic ion transport and metabolism,P48245,Op1233
WA5_RS09735,recX,NC_020519.1,WA5_1879,2063294.0,2063941.0,-,recombination regulator RecX,Function unknown,,Op1234
WA5_RS09740,recA,NC_020519.1,WA5_1880,2063985.0,2065115.0,-,recombinase RecA,"Replication, recombination and repair",R0J9F2,Op1234
WA5_RS09745,WA5_RS09745,NC_020519.1,WA5_1881,2065390.0,2065605.0,-,DUF3046 domain-containing protein,Function unknown,A0A0S2T8W1,Op1235
WA5_RS09750,WA5_RS09750,NC_020519.1,WA5_1882,2065663.0,2066382.0,-,hypothetical protein,No COG annotation,,Op1236
WA5_RS09755,bioY,NC_020519.1,WA5_1883,2066538.0,2067143.0,+,biotin transporter BioY,Function unknown,R0HWL7,Op1237
WA5_RS09760,WA5_RS09760,NC_020519.1,WA5_1884,2067176.0,2067868.0,+,energy-coupling factor ABC transporter ATP-binding protein,Inorganic ion transport and metabolism,A0A7I8APG8,Op1237
WA5_RS09765,WA5_RS09765,NC_020519.1,WA5_1885,2067865.0,2068476.0,+,energy-coupling factor transporter transmembrane protein EcfT,Inorganic ion transport and metabolism,A0A1Q6BIG0,Op1237
WA5_RS09770,WA5_RS09770,NC_020519.1,WA5_1886,2068552.0,2069382.0,-,PspA/IM30 family protein,Transcription,R0I1F6,Op1238
WA5_RS09775,WA5_RS09775,NC_020519.1,WA5_1887,2069612.0,2069935.0,-,helix-turn-helix domain-containing protein,Transcription,A0A0S2T5M0,Op1239
WA5_RS09780,WA5_RS09780,NC_020519.1,WA5_1888,2069993.0,2070511.0,-,CinA family protein,Function unknown,Q8NP58,Op1240
WA5_RS09785,pgsA,NC_020519.1,WA5_1889,2070515.0,2071120.0,-,CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase,Lipid transport and metabolism,A0A0S2T5J7,Op1240
WA5_RS09790,WA5_RS09790,NC_020519.1,WA5_1890,2071314.0,2071601.0,+,YciI family protein,Function unknown,R0JTA9,Op1241
WA5_RS09800,WA5_RS09800,NC_020519.1,WA5_1892,2071795.0,2072904.0,-,TerC family protein,Inorganic ion transport and metabolism,Q8NP54,Op1242
WA5_RS09805,WA5_RS09805,NC_020519.1,WA5_1893,2073290.0,2076169.0,-,DNA translocase FtsK,"Cell cycle control, cell division, chromosome partitioning",,Op1243
WA5_RS09810,WA5_RS09810,NC_020519.1,WA5_1894,2076388.0,2077023.0,-,TIGR03085 family metal-binding protein,Energy production and conversion,R0JPN8,Op1244
WA5_RS09815,WA5_RS09815,NC_020519.1,WA5_1895,2077118.0,2079274.0,-,ribonuclease J,Function unknown,A0A7I8ALQ8,Op1245
WA5_RS09820,dapA,NC_020519.1,WA5_1896,2079277.0,2080182.0,-,4-hydroxy-tetrahydrodipicolinate synthase,Amino acid transport and metabolism,A0A1C7F4R1,Op1245
WA5_RS09825,thyX,NC_020519.1,WA5_1897,2080383.0,2081135.0,-,FAD-dependent thymidylate synthase,Nucleotide transport and metabolism,A0A1Q3DR91,Op1246
WA5_RS09830,dapB,NC_020519.1,WA5_1898,2081187.0,2081933.0,-,4-hydroxy-tetrahydrodipicolinate reductase,Amino acid transport and metabolism,P40110,Op1246
WA5_RS09835,WA5_RS09835,NC_020519.1,WA5_1899,2082249.0,2082815.0,+,hypothetical protein,Function unknown,,Op1247
WA5_RS09840,WA5_RS09840,NC_020519.1,WA5_1900,2082928.0,2085189.0,-,polyribonucleotide nucleotidyltransferase,"Translation, ribosomal structure and biogenesis",Q8NP50,Op1248
WA5_RS09845,rpsO,NC_020519.1,WA5_1901,2085432.0,2085701.0,-,30S ribosomal protein S15,"Translation, ribosomal structure and biogenesis",R0JT98,Op1249
WA5_RS09850,WA5_RS09850,NC_020519.1,WA5_1902,2085875.0,2086825.0,-,nucleoside hydrolase,Nucleotide transport and metabolism,Q8NP48,Op1250
WA5_RS09855,WA5_RS09855,NC_020519.1,WA5_1903,2086915.0,2087940.0,-,bifunctional riboflavin kinase/FAD synthetase,Coenzyme transport and metabolism,A0A0S2T5N9,Op1251
WA5_RS09860,truB,NC_020519.1,WA5_1904,2087972.0,2088865.0,+,tRNA pseudouridine(55) synthase TruB,"Translation, ribosomal structure and biogenesis",Q8NP46,Op1252
WA5_RS09865,WA5_RS09865,NC_020519.1,WA5_1905,2089214.0,2089867.0,-,4'-phosphopantetheinyl transferase,"Secondary metabolites biosynthesis, transport, and catabolism",R0JDR3,Op1253
WA5_RS09870,WA5_RS09870,NC_020519.1,WA5_1906,2089857.0,2090663.0,-,metallophosphoesterase,Function unknown,R0JT92,Op1253
WA5_RS09875,WA5_RS09875,NC_020519.1,WA5_1907,2090747.0,2092060.0,-,MATE family efflux transporter,Defense mechanisms,,Op1254
WA5_RS09880,WA5_RS09880,NC_020519.1,WA5_1908,2092047.0,2093045.0,-,bifunctional oligoribonuclease/PAP phosphatase NrnA,Function unknown,Q8NP42,Op1254
WA5_RS09885,rbfA,NC_020519.1,WA5_1909,2093051.0,2093500.0,-,30S ribosome-binding factor RbfA,"Translation, ribosomal structure and biogenesis",Q8NP41,Op1254
WA5_RS09890,infB,NC_020519.1,WA5_1910,2093708.0,2096722.0,-,translation initiation factor IF-2,"Translation, ribosomal structure and biogenesis",Q8NP40,Op1255
WA5_RS09895,WA5_RS09895,NC_020519.1,WA5_1911,2096840.0,2097178.0,-,YlxR family protein,Transcription,Q8NP39,Op1256
WA5_RS09900,nusA,NC_020519.1,WA5_1912,2097376.0,2098374.0,-,transcription termination factor NusA,Transcription,R0I1C3,Op1257
WA5_RS09905,rimP,NC_020519.1,WA5_1913,2098408.0,2098944.0,-,ribosome maturation factor RimP,Function unknown,A0A0U4QCE5,Op1257
WA5_RS09910,WA5_RS09910,,,,,,,No COG annotation,,
WA5_RS09915,WA5_RS09915,NC_020519.1,WA5_1915,2100239.0,2101843.0,+,ABC transporter substrate-binding protein,Amino acid transport and metabolism,Q8NP35,Op1259
WA5_RS09920,WA5_RS09920,NC_020519.1,WA5_1916,2102022.0,2102948.0,+,ABC transporter permease,Inorganic ion transport and metabolism,A0A0S2T5L3,Op1260
WA5_RS09925,WA5_RS09925,NC_020519.1,WA5_1917,2102941.0,2103975.0,+,ABC transporter permease,Inorganic ion transport and metabolism,R0I1B6,Op1260
WA5_RS09930,WA5_RS09930,NC_020519.1,WA5_1918,2103972.0,2105705.0,+,ABC transporter ATP-binding protein,Inorganic ion transport and metabolism,Q8NP32,Op1260
WA5_RS09935,WA5_RS09935,NC_020519.1,WA5_1919,2105797.0,2107563.0,-,proline--tRNA ligase,"Translation, ribosomal structure and biogenesis",R0JPL0,Op1261
WA5_RS09940,yaaA,NC_020519.1,WA5_1920,2107651.0,2108388.0,+,peroxide stress protein YaaA,Function unknown,Q8NP30,Op1262
WA5_RS09945,WA5_RS09945,NC_020519.1,WA5_1921,2108385.0,2109131.0,-,VWA domain-containing protein,Coenzyme transport and metabolism,,Op1263
WA5_RS09950,WA5_RS09950,NC_020519.1,WA5_1922,2109151.0,2110254.0,-,ATP-binding protein,Coenzyme transport and metabolism,A0A1Q3DRD2,Op1263
WA5_RS09955,cobA,NC_020519.1,WA5_1923,2110430.0,2111182.0,-,uroporphyrinogen-III C-methyltransferase,Coenzyme transport and metabolism,Q8NP27,Op1264
WA5_RS09960,WA5_RS09960,NC_020519.1,WA5_1924,2111237.0,2112661.0,+,YdiU family protein,Function unknown,Q8NP26,Op1265
WA5_RS09965,WA5_RS09965,NC_020519.1,WA5_1925,2112713.0,2113633.0,-,VOC family protein,Function unknown,,Op1266
WA5_RS09970,mqo,NC_020519.1,WA5_1926,2113860.0,2115362.0,-,malate dehydrogenase (quinone),Energy production and conversion,A0A0U4WUZ5,Op1267
WA5_RS09975,WA5_RS09975,NC_020519.1,WA5_1927,2115760.0,2116776.0,+,alpha/beta hydrolase,Lipid transport and metabolism,A0A0U4XR02,Op1268
WA5_RS09980,mtr,NC_020519.1,WA5_1928,2116915.0,2118312.0,+,mycothione reductase,Energy production and conversion,Q8NP23,Op1269
WA5_RS09985,WA5_RS09985,,,,,,,No COG annotation,,
WA5_RS09990,WA5_RS09990,,,,,,,No COG annotation,,
WA5_RS09995,WA5_RS09995,,,,,,,No COG annotation,,
WA5_RS10000,map,NC_020519.1,WA5_1932,2120355.0,2121230.0,-,type I methionyl aminopeptidase,Amino acid transport and metabolism,,Op1273
WA5_RS10005,WA5_RS10005,NC_020519.1,WA5_1933,2121292.0,2123133.0,-,penicillin-binding transpeptidase domain-containing protein,Cell wall/membrane/envelope biogenesis,,Op1274
WA5_RS10010,WA5_RS10010,NC_020519.1,WA5_1934,2123215.0,2123847.0,-,response regulator transcription factor,Transcription,Q8NP17,Op1275
WA5_RS10015,WA5_RS10015,NC_020519.1,WA5_1935,2123844.0,2124977.0,-,sensor histidine kinase,Signal transduction mechanisms,R0JDM8,Op1275
WA5_RS10020,WA5_RS10020,NC_020519.1,WA5_1936,2125088.0,2126047.0,+,ABC transporter permease,Defense mechanisms,Q8NP15,Op1276
WA5_RS10025,WA5_RS10025,NC_020519.1,WA5_1937,2126063.0,2126755.0,+,ABC transporter ATP-binding protein,Defense mechanisms,R0I187,Op1276
WA5_RS10030,ispG,NC_020519.1,WA5_1938,2127346.0,2128449.0,-,flavodoxin-dependent (E)-4-hydroxy-3-methylbut-2-enyl-diphosphate synthase,Lipid transport and metabolism,,Op1277
WA5_RS10035,WA5_RS10035,NC_020519.1,WA5_1939,2128665.0,2129879.0,-,RIP metalloprotease,Cell wall/membrane/envelope biogenesis,Q8NP11,Op1278
WA5_RS10040,dxr,NC_020519.1,WA5_1940,2129899.0,2131077.0,-,1-deoxy-D-xylulose-5-phosphate reductoisomerase,Lipid transport and metabolism,Q8NP10,Op1278
WA5_RS10045,WA5_RS10045,NC_020519.1,WA5_1941,2131321.0,2131764.0,+,DUF2631 domain-containing protein,Function unknown,R0JT54,Op1279
WA5_RS10050,WA5_RS10050,,,,,,,No COG annotation,,
