locus_tag	gene_name	accession	old_locus_tag	start	end	strand	gene_product	COG	uniprot	operon
WA5_RS09695	WA5_RS09695	NC_020519.1	WA5_1871	2054402	2055763	+	DUF349 domain-containing protein	D	A0A1Q3DR80	Op1227
WA5_RS09700	WA5_RS09700	NC_020519.1	WA5_1872	2055764	2056789	+	GNAT family N-acetyltransferase	J	Q8NP69	Op1227
WA5_RS09705	WA5_RS09705	NC_020519.1	WA5_1873	2057116	2057775	-	MFS transporter	-		Op1228
WA5_RS09710	miaB	NC_020519.1	WA5_1874	2057851	2059431	-	tRNA (N6-isopentenyl adenosine(37)-C2)-methylthiotransferase MiaB	J		Op1229
WA5_RS09715	gluA	NC_020519.1	WA5_1875	2059773	2060501	+	glutamate ABC transporter ATP-binding protein GluA	E		Op1230
WA5_RS09720	gluB	NC_020519.1	WA5_1876	2060619	2061506	+	glutamate ABC transporter substrate-binding protein GluB	E	P48242	Op1231
WA5_RS09725	gluC	NC_020519.1	WA5_1877	2061628	2062314	+	glutamate ABC transporter permease GluC	P	A0A7I8APE0	Op1232
WA5_RS09730	WA5_RS09730	NC_020519.1	WA5_1878	2062440	2063261	+	amino acid ABC transporter permease	P	P48245	Op1233
WA5_RS09735	recX	NC_020519.1	WA5_1879	2063294	2063941	-	recombination regulator RecX	S		Op1234
WA5_RS09740	recA	NC_020519.1	WA5_1880	2063985	2065115	-	recombinase RecA	L	R0J9F2	Op1234
WA5_RS09745	WA5_RS09745	NC_020519.1	WA5_1881	2065390	2065605	-	DUF3046 domain-containing protein	S	A0A0S2T8W1	Op1235
WA5_RS09750	WA5_RS09750	NC_020519.1	WA5_1882	2065663	2066382	-	hypothetical protein	X		Op1236
WA5_RS09755	bioY	NC_020519.1	WA5_1883	2066538	2067143	+	biotin transporter BioY	S	R0HWL7	Op1237
WA5_RS09760	WA5_RS09760	NC_020519.1	WA5_1884	2067176	2067868	+	energy-coupling factor ABC transporter ATP-binding protein	P	A0A7I8APG8	Op1237
WA5_RS09765	WA5_RS09765	NC_020519.1	WA5_1885	2067865	2068476	+	energy-coupling factor transporter transmembrane protein EcfT	P	A0A1Q6BIG0	Op1237
WA5_RS09770	WA5_RS09770	NC_020519.1	WA5_1886	2068552	2069382	-	PspA/IM30 family protein	K	R0I1F6	Op1238
WA5_RS09775	WA5_RS09775	NC_020519.1	WA5_1887	2069612	2069935	-	helix-turn-helix domain-containing protein	K	A0A0S2T5M0	Op1239
WA5_RS09780	WA5_RS09780	NC_020519.1	WA5_1888	2069993	2070511	-	CinA family protein	S	Q8NP58	Op1240
WA5_RS09785	pgsA	NC_020519.1	WA5_1889	2070515	2071120	-	CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase	I	A0A0S2T5J7	Op1240
WA5_RS09790	WA5_RS09790	NC_020519.1	WA5_1890	2071314	2071601	+	YciI family protein	S	R0JTA9	Op1241
WA5_RS09800	WA5_RS09800	NC_020519.1	WA5_1892	2071795	2072904	-	TerC family protein	P	Q8NP54	Op1242
WA5_RS09805	WA5_RS09805	NC_020519.1	WA5_1893	2073290	2076169	-	DNA translocase FtsK	D		Op1243
WA5_RS09810	WA5_RS09810	NC_020519.1	WA5_1894	2076388	2077023	-	TIGR03085 family metal-binding protein	C	R0JPN8	Op1244
WA5_RS09815	WA5_RS09815	NC_020519.1	WA5_1895	2077118	2079274	-	ribonuclease J	S	A0A7I8ALQ8	Op1245
WA5_RS09820	dapA	NC_020519.1	WA5_1896	2079277	2080182	-	4-hydroxy-tetrahydrodipicolinate synthase	E	A0A1C7F4R1	Op1245
WA5_RS09825	thyX	NC_020519.1	WA5_1897	2080383	2081135	-	FAD-dependent thymidylate synthase	F	A0A1Q3DR91	Op1246
WA5_RS09830	dapB	NC_020519.1	WA5_1898	2081187	2081933	-	4-hydroxy-tetrahydrodipicolinate reductase	E	P40110	Op1246
WA5_RS09835	WA5_RS09835	NC_020519.1	WA5_1899	2082249	2082815	+	hypothetical protein	S		Op1247
WA5_RS09840	WA5_RS09840	NC_020519.1	WA5_1900	2082928	2085189	-	polyribonucleotide nucleotidyltransferase	J	Q8NP50	Op1248
WA5_RS09845	rpsO	NC_020519.1	WA5_1901	2085432	2085701	-	30S ribosomal protein S15	J	R0JT98	Op1249
WA5_RS09850	WA5_RS09850	NC_020519.1	WA5_1902	2085875	2086825	-	nucleoside hydrolase	F	Q8NP48	Op1250
WA5_RS09855	WA5_RS09855	NC_020519.1	WA5_1903	2086915	2087940	-	bifunctional riboflavin kinase/FAD synthetase	H	A0A0S2T5N9	Op1251
WA5_RS09860	truB	NC_020519.1	WA5_1904	2087972	2088865	+	tRNA pseudouridine(55) synthase TruB	J	Q8NP46	Op1252
WA5_RS09865	WA5_RS09865	NC_020519.1	WA5_1905	2089214	2089867	-	4'-phosphopantetheinyl transferase	Q	R0JDR3	Op1253
WA5_RS09870	WA5_RS09870	NC_020519.1	WA5_1906	2089857	2090663	-	metallophosphoesterase	S	R0JT92	Op1253
WA5_RS09875	WA5_RS09875	NC_020519.1	WA5_1907	2090747	2092060	-	MATE family efflux transporter	V		Op1254
WA5_RS09880	WA5_RS09880	NC_020519.1	WA5_1908	2092047	2093045	-	bifunctional oligoribonuclease/PAP phosphatase NrnA	S	Q8NP42	Op1254
WA5_RS09885	rbfA	NC_020519.1	WA5_1909	2093051	2093500	-	30S ribosome-binding factor RbfA	J	Q8NP41	Op1254
WA5_RS09890	infB	NC_020519.1	WA5_1910	2093708	2096722	-	translation initiation factor IF-2	J	Q8NP40	Op1255
WA5_RS09895	WA5_RS09895	NC_020519.1	WA5_1911	2096840	2097178	-	YlxR family protein	K	Q8NP39	Op1256
WA5_RS09900	nusA	NC_020519.1	WA5_1912	2097376	2098374	-	transcription termination factor NusA	K	R0I1C3	Op1257
WA5_RS09905	rimP	NC_020519.1	WA5_1913	2098408	2098944	-	ribosome maturation factor RimP	S	A0A0U4QCE5	Op1257
WA5_RS09910	WA5_RS09910	NC_020519.1	WA5_1914	2098999	2099817	+	DUF4439 domain-containing protein	-		Op1258
WA5_RS09915	WA5_RS09915	NC_020519.1	WA5_1915	2100239	2101843	+	ABC transporter substrate-binding protein	E	Q8NP35	Op1259
WA5_RS09920	WA5_RS09920	NC_020519.1	WA5_1916	2102022	2102948	+	ABC transporter permease	P	A0A0S2T5L3	Op1260
WA5_RS09925	WA5_RS09925	NC_020519.1	WA5_1917	2102941	2103975	+	ABC transporter permease	P	R0I1B6	Op1260
WA5_RS09930	WA5_RS09930	NC_020519.1	WA5_1918	2103972	2105705	+	ABC transporter ATP-binding protein	P	Q8NP32	Op1260
WA5_RS09935	WA5_RS09935	NC_020519.1	WA5_1919	2105797	2107563	-	proline--tRNA ligase	J	R0JPL0	Op1261
WA5_RS09940	yaaA	NC_020519.1	WA5_1920	2107651	2108388	+	peroxide stress protein YaaA	S	Q8NP30	Op1262
WA5_RS09945	WA5_RS09945	NC_020519.1	WA5_1921	2108385	2109131	-	VWA domain-containing protein	H		Op1263
WA5_RS09950	WA5_RS09950	NC_020519.1	WA5_1922	2109151	2110254	-	ATP-binding protein	H	A0A1Q3DRD2	Op1263
WA5_RS09955	cobA	NC_020519.1	WA5_1923	2110430	2111182	-	uroporphyrinogen-III C-methyltransferase	H	Q8NP27	Op1264
WA5_RS09960	WA5_RS09960	NC_020519.1	WA5_1924	2111237	2112661	+	YdiU family protein	S	Q8NP26	Op1265
WA5_RS09965	WA5_RS09965	NC_020519.1	WA5_1925	2112713	2113633	-	VOC family protein	S		Op1266
WA5_RS09970	mqo	NC_020519.1	WA5_1926	2113860	2115362	-	malate dehydrogenase (quinone)	C	A0A0U4WUZ5	Op1267
WA5_RS09975	WA5_RS09975	NC_020519.1	WA5_1927	2115760	2116776	+	alpha/beta hydrolase	I	A0A0U4XR02	Op1268
WA5_RS09980	mtr	NC_020519.1	WA5_1928	2116915	2118312	+	mycothione reductase	C	Q8NP23	Op1269
WA5_RS09985	WA5_RS09985	NC_020519.1	WA5_1929	2118735	2119082	+	hypothetical protein	-		Op1270
WA5_RS09990	WA5_RS09990	NC_020519.1	WA5_1930	2119138	2119497	+	hypothetical protein	-	Q8NP21	Op1271
WA5_RS09995	WA5_RS09995	NC_020519.1	WA5_1931	2119627	2120358	+	hypothetical protein	-	Q8NP20	Op1272
WA5_RS10000	map	NC_020519.1	WA5_1932	2120355	2121230	-	type I methionyl aminopeptidase	E		Op1273
WA5_RS10005	WA5_RS10005	NC_020519.1	WA5_1933	2121292	2123133	-	penicillin-binding transpeptidase domain-containing protein	M		Op1274
WA5_RS10010	WA5_RS10010	NC_020519.1	WA5_1934	2123215	2123847	-	response regulator transcription factor	K	Q8NP17	Op1275
WA5_RS10015	WA5_RS10015	NC_020519.1	WA5_1935	2123844	2124977	-	sensor histidine kinase	T	R0JDM8	Op1275
WA5_RS10020	WA5_RS10020	NC_020519.1	WA5_1936	2125088	2126047	+	ABC transporter permease	V	Q8NP15	Op1276
WA5_RS10025	WA5_RS10025	NC_020519.1	WA5_1937	2126063	2126755	+	ABC transporter ATP-binding protein	V	R0I187	Op1276
WA5_RS10030	ispG	NC_020519.1	WA5_1938	2127346	2128449	-	flavodoxin-dependent (E)-4-hydroxy-3-methylbut-2-enyl-diphosphate synthase	I		Op1277
WA5_RS10035	WA5_RS10035	NC_020519.1	WA5_1939	2128665	2129879	-	RIP metalloprotease	M	Q8NP11	Op1278
WA5_RS10040	dxr	NC_020519.1	WA5_1940	2129899	2131077	-	1-deoxy-D-xylulose-5-phosphate reductoisomerase	I	Q8NP10	Op1278
WA5_RS10045	WA5_RS10045	NC_020519.1	WA5_1941	2131321	2131764	+	DUF2631 domain-containing protein	S	R0JT54	Op1279
WA5_RS10050	WA5_RS10050	NC_020519.1	WA5_1942	2131821	2133401	-	hypothetical protein	-	Q8NP08	Op1280
WA5_RS10055	WA5_RS10055	NC_020519.1	WA5_1943	2133402	2134259	-	ABC transporter ATP-binding protein	V	A0A0S2T5Z4	Op1280
WA5_RS10060	rlmN	NC_020519.1	WA5_1944	2134450	2135550	-	23S rRNA (adenine(2503)-C(2))-methyltransferase RlmN	J	A0A0U4XWB3	Op1281
WA5_RS16235	WA5_RS16235	NC_020519.1		2135643	2136143	+	DUF1049 domain-containing protein	S	A0A1Q6BZT3	Op1282
WA5_RS10070	WA5_RS10070	NC_020519.1	WA5_1946	2136231	2137124	-	phosphatidate cytidylyltransferase	I	R0JT47	Op1283
WA5_RS10075	frr	NC_020519.1	WA5_1947	2137282	2137839	-	ribosome recycling factor	J	A0A0C5KQ39	Op1284
WA5_RS10080	pyrH	NC_020519.1	WA5_1948	2137932	2138663	-	UMP kinase	F	R0I151	Op1285
WA5_RS10085	tsf	NC_020519.1	WA5_1949	2138999	2139826	-	translation elongation factor Ts	J	A0A0U4XPA3	Op1286
WA5_RS10090	rpsB	NC_020519.1	WA5_1950	2140067	2140885	-	30S ribosomal protein S2	J	Q8NP01	Op1287
WA5_RS10095	WA5_RS10095	NC_020519.1	WA5_1951	2141268	2141762	+	M23 family metallopeptidase	M		Op1288
WA5_RS10100	WA5_RS10100	NC_020519.1	WA5_1952	2141759	2142706	-	tyrosine recombinase XerC	D	A0A7I8AN90	Op1289
WA5_RS10105	dprA	NC_020519.1	WA5_1953	2142881	2144065	-	DNA-processing protein DprA	L	A0A0U4XA40	Op1290
WA5_RS10110	WA5_RS10110	NC_020519.1	WA5_1954	2144062	2145585	-	YifB family Mg chelatase-like AAA ATPase	O	Q8NNZ7	Op1290
WA5_RS10115	WA5_RS10115	NC_020519.1	WA5_1955	2145572	2145940	-	YraN family protein	L	Q8NNZ6	Op1290
WA5_RS10120	WA5_RS10120	NC_020519.1	WA5_1956	2146260	2146565	-	DUF2469 domain-containing protein	S	R0JT35	Op1291
WA5_RS10125	WA5_RS10125	NC_020519.1	WA5_1957	2146562	2147230	-	ribonuclease HII	L	A0A516S284	Op1291
WA5_RS10130	lepB	NC_020519.1	WA5_1958	2147257	2148045	-	signal peptidase I	U	Q8NNZ3	Op1291
WA5_RS10135	WA5_RS10135	NC_020519.1	WA5_1959	2148224	2149168	+	iron-siderophore ABC transporter substrate-binding protein	P		Op1292
WA5_RS10140	rplS	NC_020519.1	WA5_1960	2149630	2149971	-	50S ribosomal protein L19	J	Q8NNZ0	Op1293
WA5_RS10145	WA5_RS10145	NC_020519.1	WA5_1961	2150334	2150999	+	thiamine phosphate synthase	H	Q8NNY9	Op1294
WA5_RS10150	thiO	NC_020519.1	WA5_1962	2150996	2152120	+	glycine oxidase ThiO	E	A0A172QUG3	Op1294
WA5_RS10155	thiS	NC_020519.1	WA5_1963	2152134	2152331	+	sulfur carrier protein ThiS	H	R0I132	Op1294
WA5_RS10160	WA5_RS10160	NC_020519.1	WA5_1964	2152333	2153115	+	thiazole synthase	H	R0JPG1	Op1294
WA5_RS10165	WA5_RS10165	NC_020519.1	WA5_1965	2153117	2154193	+	ThiF family adenylyltransferase	H		Op1294
WA5_RS10170	WA5_RS10170	NC_020519.1	WA5_1966	2154456	2156732	-	RNA-binding transcriptional accessory protein	K	Q8NNY4	Op1295
WA5_RS10175	WA5_RS10175	NC_020519.1	WA5_1967	2156743	2157720	-	LacI family transcriptional regulator	K	R0I147	Op1295
WA5_RS10180	WA5_RS10180	NC_020519.1	WA5_1968	2157750	2159126	-	DASS family sodium-coupled anion symporter	P		Op1295
WA5_RS10185	WA5_RS10185	NC_020519.1	WA5_1969	2159283	2160536	-	adenylosuccinate lyase	F		Op1296
WA5_RS10190	WA5_RS10190	NC_020519.1	WA5_1970	2161107	2161487	-	hypothetical protein	-		Op1297
WA5_RS10195	WA5_RS10195	NC_020519.1	WA5_1971	2161503	2162195	-	membrane protein	S	R0JT15	Op1297
WA5_RS10200	trmD	NC_020519.1	WA5_1972	2162192	2163070	-	tRNA (guanosine(37)-N1)-methyltransferase TrmD	J	A0A0U4WX03	Op1297
WA5_RS10205	WA5_RS10205	NC_020519.1	WA5_1973	2163097	2163747	+	DUF4232 domain-containing protein	S	Q8NNX6	Op1298
WA5_RS10210	rimM	NC_020519.1	WA5_1974	2163744	2164259	-	ribosome maturation factor RimM	J	A0A0U4YQS7	Op1299
WA5_RS10215	WA5_RS10215	NC_020519.1	WA5_1975	2164389	2164739	+	cupin domain-containing protein	S	A0A0S2T5S3	Op1300
WA5_RS10220	rpsP	NC_020519.1	WA5_1976	2164811	2165308	-	30S ribosomal protein S16	J	A0A1Q6BLG9	Op1301
WA5_RS10225	WA5_RS10225	NC_020519.1	WA5_1977	2165624	2166100	+	ankyrin repeat domain-containing protein	S	R0I134	Op1302
WA5_RS10230	WA5_RS10230	NC_020519.1	WA5_1978	2166120	2166989	-	ABC transporter permease	V	Q8NNX1	Op1303
WA5_RS10235	WA5_RS10235	NC_020519.1	WA5_1979	2166986	2167864	-	ABC transporter ATP-binding protein	V	Q8NNX0	Op1303
WA5_RS10240	ffh	NC_020519.1	WA5_1980	2167940	2169583	-	signal recognition particle protein	U	Q8NNW9	Op1304
WA5_RS10245	WA5_RS10245	NC_020519.1	WA5_1981	2169662	2171740	-	[protein-PII] uridylyltransferase	O	Q9X706	Op1305
WA5_RS10250	glnK	NC_020519.1	WA5_1982	2171747	2172085	-	P-II family nitrogen regulator GlnK	K	H7C694	Op1305
WA5_RS10255	WA5_RS10255	NC_020519.1	WA5_1983	2172150	2173466	-	ammonium transporter	P	H7C693	Op1306
WA5_RS10260	ftsY	NC_020519.1	WA5_1984	2173755	2175503	-	signal recognition particle-docking protein FtsY	U		Op1307
WA5_RS10265	WA5_RS10265	NC_020519.1	WA5_1985	2176106	2179480	-	hypothetical protein	-		Op1308
WA5_RS10270	smc	NC_020519.1	WA5_1986	2179624	2183091	-	chromosome segregation protein SMC	D	Q8NNW5	Op1309
WA5_RS10275	WA5_RS10275	NC_020519.1	WA5_1987	2183106	2183390	-	acylphosphatase	C	R0JPD9	Op1309
WA5_RS10280	WA5_RS10280	NC_020519.1	WA5_1988	2183401	2185239	-	hypothetical protein	I		Op1309
WA5_RS10285	WA5_RS10285	NC_020519.1	WA5_1989	2185347	2186207	-	LysR family transcriptional regulator	K	Q8NNW2	Op1310
WA5_RS10290	WA5_RS10290	NC_020519.1	WA5_1990	2186322	2187131	+	sulfite exporter TauE/SafE family protein	S		Op1311
WA5_RS10295	WA5_RS10295	NC_020519.1	WA5_1991	2187229	2187678	-	MepB family protein	S	Q8NNV9	Op1312
WA5_RS10300	WA5_RS10300	NC_020519.1	WA5_1992	2187688	2188305	-	cation diffusion facilitator family transporter	P	Q8NNV8	Op1312
WA5_RS10305	mutM	NC_020519.1	WA5_1993	2188309	2189169	-	bifunctional DNA-formamidopyrimidine glycosylase/DNA-(apurinic or apyrimidinic site) lyase	L	Q8NNV7	Op1312
WA5_RS10310	rnc	NC_020519.1	WA5_1994	2189162	2189905	-	ribonuclease III	J	A0A1B4WMB7	Op1312
WA5_RS10315	WA5_RS10315	NC_020519.1	WA5_1995	2189902	2190438	-	YceD family protein	S	A0A1B4WMC0	Op1312
WA5_RS10320	WA5_RS10320	NC_020519.1	WA5_1996	2190536	2191327	-	DivIVA domain-containing protein	D	A0A0U4QCN8	Op1313
WA5_RS10325	WA5_RS10325	NC_020519.1	WA5_1997	2191542	2193167	+	ABC transporter ATP-binding protein/permease	V		Op1314
WA5_RS10330	WA5_RS10330	NC_020519.1	WA5_1998	2193164	2194696	+	ABC transporter ATP-binding protein/permease	V	A0A1Q6BLI8	Op1314
WA5_RS10335	gdhA	NC_020519.1	WA5_1999	2194738	2196084	-	NADP-specific glutamate dehydrogenase	E		Op1315
WA5_RS10340	WA5_RS10340	NC_020519.1	WA5_2000	2196882	2198006	+	glycerate kinase	G	Q8NNV1	Op1316
WA5_RS10345	WA5_RS10345	NC_020519.1	WA5_2001	2198003	2198401	-	hypothetical protein	-	R0JDF7	Op1317
WA5_RS10350	WA5_RS10350	NC_020519.1	WA5_2002	2198432	2199760	+	DUF4921 family protein	C		Op1318
WA5_RS10355	WA5_RS10355	NC_020519.1	WA5_2003	2199807	2201072	+	amidohydrolase	S	Q8NNU8	Op1319
WA5_RS10360	WA5_RS10360	NC_020519.1	WA5_2004	2201069	2201407	-	hypothetical protein	X	Q8NNU7	Op1320
WA5_RS10365	WA5_RS10365	NC_020519.1	WA5_2005	2201590	2201868	-	hypothetical protein	-	Q8NNU5	Op1321
WA5_RS10370	glgP	NC_020519.1	WA5_2006	2201988	2204480	-	alpha-glucan family phosphorylase	G		Op1322
WA5_RS10375	WA5_RS10375	NC_020519.1	WA5_2007	2204587	2205489	-	VOC family protein	S	Q8NNU3	Op1323
WA5_RS10380	pyk	NC_020519.1	WA5_2008	2205664	2207091	-	pyruvate kinase	G	Q46078	Op1324
WA5_RS10385	lgt	NC_020519.1	WA5_2009	2207298	2208248	-	prolipoprotein diacylglyceryl transferase	M	Q8NNU2	Op1325
WA5_RS10390	WA5_RS10390	NC_020519.1	WA5_2010	2208363	2209148	-	indole-3-glycerol-phosphate synthase	E	R0JPC1	Op1326
WA5_RS10395	WA5_RS10395	NC_020519.1	WA5_2011	2209228	2209887	-	TIGR02234 family membrane protein	S	Q8NNU0	Op1326
WA5_RS10400	hisI	NC_020519.1	WA5_2012	2209916	2210272	-	phosphoribosyl-AMP cyclohydrolase	E	A0A1B4WMD1	Op1326
WA5_RS10405	hisF	NC_020519.1	WA5_2013	2210269	2211045	-	imidazole glycerol phosphate synthase subunit HisF	E	R0I0Y4	Op1326
WA5_RS10410	WA5_RS10410	NC_020519.1	WA5_2014	2211047	2211874	-	inositol monophosphatase	G	A0A0S2T5Y3	Op1326
WA5_RS16020	priA	NC_020519.1	WA5_2015	2211878	2212618	-	bifunctional 1-(5-phosphoribosyl)-5-((5-phosphoribosylamino)methylideneamino)imidazole-4-carboxamide isomerase/phosphoribosylanthranilate isomerase PriA	E	R0JPB5	Op1326
WA5_RS16025	hisH	NC_020519.1	WA5_2016	2212637	2213272	-	imidazole glycerol phosphate synthase subunit HisH	E	O69043	Op1326
WA5_RS16525	WA5_RS16525	NC_020519.1		2213623	2213756	-	IS3 family transposase	X		Op1327
WA5_RS10425	WA5_RS10425	NC_020519.1	WA5_2017	2214317	2215585	-	MFS transporter	E	A0A1C7F558	Op1328
WA5_RS10430	WA5_RS10430	NC_020519.1	WA5_2018	2215635	2215862	-	hypothetical protein	-	Q8NNT6	Op1329
WA5_RS10435	hisB	NC_020519.1	WA5_2019	2215865	2216473	-	imidazoleglycerol-phosphate dehydratase HisB	E	A0A0S2T5W3	Op1329
WA5_RS10440	WA5_RS10440	NC_020519.1	WA5_2020	2216490	2217590	-	histidinol-phosphate transaminase	E	A0A0U4X6I0	Op1329
WA5_RS10445	hisD	NC_020519.1	WA5_2021	2217596	2218924	-	histidinol dehydrogenase	E	Q8NNT5	Op1329
WA5_RS10450	WA5_RS10450	NC_020519.1	WA5_2022	2219158	2220360	+	YbjN domain-containing protein	S	A0A516S2E6	Op1330
WA5_RS10455	WA5_RS10455	NC_020519.1	WA5_2023	2220455	2221108	-	hypothetical protein	-	A0A6M4Q2Q7	Op1331
WA5_RS10460	WA5_RS10460	NC_020519.1	WA5_2024	2221183	2221827	-	hypothetical protein	-	Q8NNT2	Op1332
WA5_RS10465	WA5_RS10465	NC_020519.1	WA5_2025	2221945	2222520	+	TetR/AcrR family transcriptional regulator	K		Op1333
WA5_RS10470	glgX	NC_020519.1	WA5_2026	2222527	2225037	+	glycogen debranching protein GlgX	G	Q8NNT0	Op1333
WA5_RS10475	WA5_RS10475	NC_020519.1	WA5_2027	2225148	2225951	+	class I SAM-dependent methyltransferase	Q	Q8NNS9	Op1334
WA5_RS10480	WA5_RS10480	NC_020519.1	WA5_2028	2225986	2226762	-	hydroxypyruvate isomerase family protein	G	A0A0U4WWC8	Op1335
WA5_RS10485	WA5_RS10485	NC_020519.1	WA5_2029	2226765	2227778	-	Gfo/Idh/MocA family oxidoreductase	G	Q8NNS7	Op1335
WA5_RS10490	WA5_RS10490	NC_020519.1	WA5_2030	2227905	2228903	+	LacI family transcriptional regulator	K	Q8NNS6	Op1336
WA5_RS10495	WA5_RS10495	NC_020519.1	WA5_2031	2229095	2229895	-	ABC transporter ATP-binding protein	H	R0JDC8	Op1337
WA5_RS10500	WA5_RS10500	NC_020519.1	WA5_2032	2229896	2230936	-	iron ABC transporter permease	P	Q8NNS4	Op1337
WA5_RS10505	WA5_RS10505	NC_020519.1		2230943	2231932	-	ABC transporter substrate-binding protein	P	A0A1Q6BLN8	Op1337
WA5_RS10510	WA5_RS10510	NC_020519.1	WA5_2034	2232013	2232456	-	helix-turn-helix transcriptional regulator	K	R0I0W2	Op1338
WA5_RS10515	WA5_RS10515	NC_020519.1	WA5_2035	2232670	2234073	+	exonuclease domain-containing protein	L		Op1339
WA5_RS10520	WA5_RS10520	NC_020519.1	WA5_2036	2234158	2234766	+	hypothetical protein	-	R0JDC1	Op1340
WA5_RS10525	treY	NC_020519.1	WA5_2037	2234852	2237287	+	malto-oligosyltrehalose synthase	G	Q8NNR9	Op1341
WA5_RS10530	WA5_RS10530	NC_020519.1	WA5_2038	2237331	2238356	+	GTP pyrophosphokinase family protein	S	Q8NNR8	Op1342
WA5_RS10535	WA5_RS10535	NC_020519.1	WA5_2039	2238691	2239065	-	hypothetical protein	-		Op1343
WA5_RS10540	WA5_RS10540	NC_020519.1	WA5_2040	2239505	2240545	-	hypothetical protein	-		Op1344
WA5_RS10545	WA5_RS10545	NC_020519.1	WA5_2041	2240681	2241727	+	LLM class flavin-dependent oxidoreductase	C	Q8NNR5	Op1345
WA5_RS10550	WA5_RS10550	NC_020519.1	WA5_2042	2241735	2242115	-	RNA-binding S4 domain-containing protein	J	A0A1Q3DRN8	Op1346
WA5_RS10555	WA5_RS10555	NC_020519.1	WA5_2043	2242126	2242359	-	hypothetical protein	-	R0JSU3	Op1346
WA5_RS10560	WA5_RS10560	NC_020519.1	WA5_2044	2242411	2243043	-	YigZ family protein	S		Op1347
WA5_RS10565	treZ	NC_020519.1	WA5_2045	2243098	2244822	+	malto-oligosyltrehalose trehalohydrolase	G		Op1348
WA5_RS10570	ilvA	NC_020519.1	WA5_2046	2244861	2246171	-	threonine ammonia-lyase IlvA	E		Op1349
WA5_RS10575	WA5_RS10575	NC_020519.1	WA5_2047	2246386	2246895	+	hypothetical protein	-	Q8NNR0	Op1350
WA5_RS10580	WA5_RS10580	NC_020519.1	WA5_2048	2247003	2248208	-	cobalamin-independent methionine synthase II family protein	E	R0JST9	Op1351
WA5_RS10585	dnaE	NC_020519.1	WA5_2049	2248355	2251921	-	DNA polymerase III subunit alpha	L		Op1352
WA5_RS10590	rarD	NC_020519.1	WA5_2050	2252017	2252859	+	EamA family transporter RarD	S	Q8NNQ7	Op1353
WA5_RS10595	WA5_RS10595	NC_020519.1	WA5_2051	2253192	2253662	+	transporter substrate-binding domain-containing protein	E	Q8NNQ6	Op1354
WA5_RS10600	WA5_RS10600	NC_020519.1	WA5_2052	2253659	2254645	+	cation diffusion facilitator family transporter	P		Op1354
WA5_RS10605	WA5_RS10605	NC_020519.1	WA5_2053	2254680	2255567	-	SDR family oxidoreductase	I	A0A516S2L1	Op1355
WA5_RS10610	WA5_RS10610	NC_020519.1		2255735	2258389	-	FAD/NAD(P)-binding protein	E		Op1356
WA5_RS10615	WA5_RS10615	NC_020519.1	WA5_2055	2258359	2259312	-	pyridoxal-phosphate dependent enzyme	E	Q8NNQ2	Op1356
WA5_RS10620	WA5_RS10620	NC_020519.1	WA5_2056	2259418	2259999	-	hypothetical protein	-	Q8NNQ1	Op1357
WA5_RS10625	WA5_RS10625	NC_020519.1	WA5_2057	2259999	2260931	-	RluA family pseudouridine synthase	J	R0JDA5	Op1357
WA5_RS10630	lspA	NC_020519.1	WA5_2058	2260931	2261512	-	signal peptidase II	M	A0A0F6Z665	Op1357
WA5_RS10635	WA5_RS10635	NC_020519.1	WA5_2059	2261688	2262692	+	hypothetical protein	-	Q8NNP8	Op1358
WA5_RS10640	WA5_RS10640	NC_020519.1	WA5_2060	2262850	2264502	+	ATP-binding cassette domain-containing protein	S	Q8NNP7	Op1359
WA5_RS10645	WA5_RS10645	NC_020519.1	WA5_2061	2264506	2265108	-	hypothetical protein	-	A0A0S2T5Z7	Op1360
WA5_RS10650	WA5_RS10650	NC_020519.1	WA5_2062	2265420	2266397	+	asparaginase	E	A0A1B4WMH6	Op1361
WA5_RS10660	WA5_RS10660	NC_020519.1	WA5_2064	2266894	2268297	-	DNA polymerase IV	L	Q8NNP4	Op1362
WA5_RS10665	WA5_RS10665	NC_020519.1	WA5_2065	2268385	2269245	-	EamA family transporter	S	Q8NNP3	Op1363
WA5_RS10670	WA5_RS10670	NC_020519.1	WA5_2066	2269257	2270261	-	MerR family transcriptional regulator	C	Q8NNP2	Op1363
WA5_RS10675	WA5_RS10675	NC_020519.1	WA5_2067	2270255	2270869	-	hypothetical protein	C		Op1363
WA5_RS10680	ileS	NC_020519.1	WA5_2068	2270985	2274149	-	isoleucine--tRNA ligase	J	Q8NNP0	Op1364
WA5_RS10685	WA5_RS10685	NC_020519.1	WA5_2069	2274470	2274688	-	hypothetical protein	-		Op1365
WA5_RS10690	WA5_RS10690	NC_020519.1	WA5_2070	2274764	2275861	-	DivIVA domain-containing protein	D	A0A6M4Q043	Op1366
WA5_RS10695	WA5_RS10695	NC_020519.1	WA5_2071	2276350	2276637	-	YggT family protein	S	Q8NNN7	Op1367
WA5_RS10700	WA5_RS10700	NC_020519.1	WA5_2072	2276878	2277336	-	cell division protein SepF	D	R0JD89	Op1368
WA5_RS10705	WA5_RS10705	NC_020519.1	WA5_2073	2277413	2278117	-	YggS family pyridoxal phosphate-dependent enzyme	S		Op1369
